cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili
c_a077,Comune di Agnana Calabra,Agnana Calabra,Caterina,Furfaro,89040,RC,Calabria,http://agnanacalabra.asmenet.it/,"Via Roma, 115",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000610808,sindaco.agnana@asmepec.it,pec,,,,,,,,,,,,,0
c_a081,Comune di Agnone,Agnone,MICHELE,CAROSELLA,86081,IS,Molise,http://www.comune.agnone.is.it,"Via G. Verdi, 9",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00067060947,comune.agnone@legalmail.it,pec,,,,,,,,,,,,,0
c_a082,Comune di Agnosine,Agnosine,Giorgio,Bontempi,25071,BS,Lombardia,http://www.comune.agnosine.bs.it,"Via G. Marconi, 14",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00706890175,protocollo@pec.comune.agnosine.bs.it,pec,,,,,,,,,,,,,0
c_a083,Comune di Agordo,Agordo,Sisto,Da Roit,32021,BL,Veneto,http://www.comune.agordo.bl.it,Piazzale Guglielmo Marconi 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00103340253,comune.agordo.bl@pecveneto.it,pec,agordo@agordino.bl.it,altro,,,,,,,,,,,0
c_a084,Comune di Agosta,Agosta,Gianfranco,Massimi,20,RM,Lazio,http://www.comunediagosta.it,"Via San Martino, 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86002070588,ragioneriaagosta@pec.it,pec,ragioneria@comunediagosta.it,altro,,,,,,,,,,,0
c_a085,Comune di Agra,Agra,Luca,Baglioni,21010,VA,Lombardia,http://www.comune.agra.va.it,"Piazza Pasquinelli, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00459980124,comuneagra@legalmail.it,pec,,,,,,,,,,,,,0
c_a087,Comune di Agrate Brianza,Agrate Brianza,Simone,Sironi,20864,MB,Lombardia,http://www.comune.agratebrianza.mb.it,"Via San Paolo, 24",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02254070150,comune.agratebrianza@pec.regione.lombardia.it,pec,servizidemografici.agratebrianza@legalmail.it,pec,,,,,,,,,,,0
c_a088,Comune di Agrate Conturbia,Agrate Conturbia,Simone,Tosi,28010,NO,Piemonte,http://www.comune.agrateconturbia.no.it/,Via Roma N. 41,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00471090035,pec@agrateconturbia.eu,pec,municipio@comune.agrateconturbia.no.it,altro,,,,,,,,,,,0
c_a089,Comune di Agrigento,Agrigento,Domenico,Sinaguglia,92100,AG,Sicilia,http://www.comune.agrigento.it,"Piazza Pirandello, 35",Titolare Posizione Organizzativa,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,MIMMO,S,00074260845,servizio.protocollo@pec.comune.agrigento.it,pec,segretariogenerale@pec.comune.agrigento.it,pec,ufficio.gabinetto@pec.comune.agrigento.it,pec,lavoripubblici@pec.comune.agrigento.it,pec,ufficio.elettorale@pec.comune.agrigento.it,pec,,,,,3
c_a091,Comune di Agropoli,Agropoli,Adamo,Coppola,84043,SA,Campania,http://www.comune.agropoli.sa.it,"Piazza Della Repubblica, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00252900659,ict.agropoli@pec.comune.agropoli.sa.it,pec,protocollo@pec.comune.agropoli.sa.it,pec,sindaco@comune.agropoli.sa.it,altro,,,,,https://www.facebook.com/pages/Comune-di-Agropoli/67666534515?fref=ts,,,,0
c_a092,Comune di Agugliano,Agugliano,Thomas,Braconi,60020,AN,Marche,http://www.comune.agugliano.an.it,"Via G. Leopardi, 5",Sindaco - Dott.,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00168660421,comune.agugliano@emarche.it,pec,comune.agugliano@provincia.ancona.it,altro,,,,,,,,,,,0
c_a093,Comune di Agugliaro,Agugliaro,Roberto,Andriolo,36020,VI,Veneto,http://www.comuneagugliaro.vi.it,Via Antonio Fogazzaro N. 5,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00543330245,segreteria@pec.comune.agugliaro.vi.it,pec,segreteria@comune.agugliaro.vi.it,altro,,,,,,,,,,,0
c_a094,Comune di Ayas,Ayas,Giorgio,Munari,11020,AO,Valle D'Aosta,http://www.comune.ayas.ao.it,"Route Barmasc, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00106960073,protocollo@pec.comune.ayas.ao.it,pec,,,,,,,,,,,,,0
c_a096,Comune di Aicurzio,Aicurzio,Matteo Raffaele,Baraggia,20886,MB,Lombardia,http://www.comune.aicurzio.mb.it/,"Via Della Croce, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02310520156,comune.aicurzio@pec.regione.lombardia.it,pec,comune@comune.aicurzio.mb.it,altro,,,,,,,,,,,0
c_a098,Comune di Aidone,Aidone,VINCENZO,LACCHIANA,94010,EN,Sicilia,http://www.comune.aidone.en.it,P.zza Umberto I,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80001220864,area.finanziaria@pec.aidoneonline.it,pec,affari.generali@pec.aidoneonline.it,pec,postmaster@pec.aidoneonline.it,pec,protocollo@pec.aidoneonline.it,pec,ced@comune.aidone.en.it,altro,,,,,0
c_a100,Comune di Aielli,Aielli,Enzo,Di Natale,67041,AQ,Abruzzo,http://www.comunediaielli.it,Piazza Filippo Angelitti 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00098910664,comunediaielli@pec.it,pec,ragioneria@comunediaielli.it,altro,,,,,,,,,,,0
c_a101,Comune di Aiello del Sabato,Aiello del Sabato,Ernesto,Urciuoli,83020,AV,Campania,http://www.comune.aiellodelsabato.av.it,Via P. S. Mancini 30,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00225670645,amministrativo.aiello@asmepec.it,pec,,,,,,,,,,,,,0
c_a102,Comune di Aiello Calabro,Aiello Calabro,Francesco,Iacucci,87031,CS,Calabria,http://www.comune.aiellocalabro.cs.it,"Corso L. De Seta, 64",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86001270783,sindaco@pec.comune.aiellocalabro.cs.it,pec,ur.aiellocal@libero.it,altro,,,,,,,,,,,0
c_a103,Comune di Aiello del Friuli,Aiello del Friuli,Andrea,Bellavite,33041,UD,Friuli Venezia Giulia,http://www.comune.aiellodelfriuli.ud.it,"Via Cavour, 27",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00466330305,comune.aiellodelfriuli@certgov.fvg.it,pec,protocollo@comune.aiellodelfriuli.ud.it,altro,,,,,,,,,,,0
c_a105,Comune di Aieta,Aieta,Carmelina,Sarmiento,87020,CS,Calabria,http://www.comune.aieta.cs.it,"Piazza Mons. Lomonaco, 11",Responsabile Settore Amm/vo - Finanziari,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00391170784,finanziario.aieta@asmepec.it,pec,tecnico.aieta@asmepec.it,pec,,,,,,,,,,,0
c_a106,Comune di Ailano,Ailano,Vincenzo,Lanzone,81010,CE,Campania,http://www.comune.ailano.ce.it,"Piazza C. A. Dalla Chiesa, 7",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,91001830610,protocollo@pec.comune.ailano.ce.it,pec,,,,,,,,,,,,,0
c_a107,Comune di Ailoche,Ailoche,Luigi,Algarotti,13861,BI,Piemonte,http://www.comune.ailoche.bi.it,"P.zza E.rizzi, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82004010029,ailoche@pec.ptbiellese.it,pec,rag.ailoche@ptb.provincia.biella.it,altro,,,,,,,,,,,0
c_a108,Comune di Aymavilles,Aymavilles,LOREDANA,PETEY,11010,AO,Valle D'Aosta,http://www.comune.aymavilles.ao.it,Chef Lieu N 1,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00099010076,protocollo@pec.comune.aymavilles.ao.it,pec,info@comune.aymavilles.ao.it,altro,,,,,,,,,,,0
c_a109,Comune di Airasca,Airasca,Leopoldo,De Riso,10060,TO,Piemonte,http://www.comune.airasca.to.it,"Via Roma, 118",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,85002910017,airasca@postemailcertificata.it,pec,protocollo@comune.airasca.to.it,altro,,,,,,,,,,,0
c_a110,Comune di Airola,Airola,Michele,Napoletano,82011,BN,Campania,http://www.comune.airola.bn.it,"C.so Matteotti, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80000170623,airola@pec.cstsannio.it,pec,,,,,,,,,,,,,0
c_a111,Comune di Airole,Airole,Fausto,Molinari,18030,IM,Liguria,http://comune.airole.im.it,"Piazza Padre Giacomo Viale, N. 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00238700082,comune.airole.im@legalmail.it,pec,airolecom@gmail.com,altro,,,,,,,,,,,0
c_a112,Comune di Airuno,Airuno,Adele,Gatti,23881,LC,Lombardia,http://www.comune.airuno.lc.it,Via Pizzagalli Magno 4,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,85001580134,airuno@cert.legalmail.it,pec,,,,,,,,,,,,,0
c_a113,Comune di Aisone,Aisone,PIETRO,TROCELLO,12010,CN,Piemonte,http://www.comune.aisone.cn.it,Via Fossa' N. 2,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003250042,aisone@cert.ruparpiemonte.it,pec,comune.aisone@vallestura.cn.it,altro,,,,,,,,,,,0
c_a116,Comune di Ala,Ala,Claudio,Soini,38061,TN,Trentino Alto Adige,http://www.comune.ala.tn.it,Piazza S. Giovanni 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,85000870221,comuneala.tn@legalmail.it,pec,demografico@pec.comune.ala.tn.it,pec,serv.gen@comune.ala.tn.it,altro,,,,,,,,,0
c_a117,Comune di Ala di Stura,Ala di Stura,Mauro,Garbano,10070,TO,Piemonte,http://www.comunealadistura.it,Piazza Centrale 22,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83002970016,comunealadistura@pec.it,pec,,,,,,,,,,,,,0
c_a118,Comune di Alagna,Alagna,Riccardo,Ferrari,27020,PV,Lombardia,http://www.comune.alagna.pv.it,"Via Piave, 12",Sindaco Pro-Tempore,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00473750180,info@pec.comune.alagna.pv.it,pec,protocollo@comune.alagna.pv.it,altro,,,,,,,,,,,0
c_a119,Comune di Alagna Valsesia,Alagna Valsesia,Roberto,Veggi,13021,VC,Piemonte,http://www.comune.alagnavalsesia.vc.it,Piazza Municipio n. 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000010023,comune.alagnavalsesia.vc@legalmail.it,pec,protocollo@comune.alagnavalsesia.vc.it,altro,ragioneria@comune.alagnavalsesia.vc.it,altro,,,,,,,,,0
c_a120,Comune di Alanno,Alanno,OSCAR,PEZZI,65020,PE,Abruzzo,http://www.comune.alanno.pe.it,Piazza Trieste 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80013770682,comune.alanno@pec.it,pec,affarigenerali@comune.alanno.pe.it,altro,,,,,,,,,,,0
c_a121,Comune di Alano di Piave,Alano di Piave,Amalia Serenella,Bogana,32031,BL,Veneto,http://www.comune.alanodipiave.bl.it,"Piazza Martiri, 12",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00207050253,anagrafe.comune.alanodipiave.bl@pecveneto.it,pec,,,,,,,,,,,,,0
c_a122,Comune di Alassio,Alassio,Marco,Melgrati,17021,SV,Liguria,http://www.comune.alassio.sv.it,p. Liberta' 3,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00277920096,comune.alassio@legalmail.it,pec,protocollo@comune.alassio.av.it,altro,,,,,,,https://www.facebook.com/comunealassio,https://twitter.com/comunealassio,http://www.youtube.com/user/ComuneAlassio,,3
c_a123,Comune di Alatri,Alatri,Giuseppe,Morini,3011,FR,Lazio,http://www.comune.alatri.fr.it,"Piazza Santa Maria Maggiore, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80003090604,protocollo.comunealatri@pec.it,pec,,,,,,,,,,,,,0
c_a124,Comune di Alba,Alba,Carlo,BO,12051,CN,Piemonte,http://www.comune.alba.cn.it,"Piazza Risorgimento,1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00184260040,comune.alba@cert.legalmail.it,pec,,,,,,,,,,,,,0
c_a125,Comune di Alba Adriatica,Alba Adriatica,Antonietta,Casciotti,64011,TE,Abruzzo,http://www.comune.alba-adriatica.te.it,"Via Cesare Battisti, 24",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00285510673,info@comune.alba-adriatica.gov.it,pec,info@comune.alba-adriatica.te.it,altro,zarroli.erminia@comune.alba-adriatica.te.it,altro,bilancio@comune.alba-adriatica.te.it,altro,,,,,,,0
c_a126,Comune di Albagiara,Albagiara,Cecilia,Pilloni,9090,OR,Sardegna,http://www.comune.albagiara.or.it,"Via Cagliari, 20",Resp. del Servizio,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00070480959,amministrativo@pec.comune.albagiara.or.it,pec,comunedialbagiara@gmail.com,altro,,,,,,,,,,,0
c_a128,Comune di Albanella,Albanella,Renato,Iosca,84044,SA,Campania,http://www.comune.albanella.sa.it,"Piazza Cavalieri di Vittorio Veneto, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82002390654,protocollo@pec.comune.albanella.sa.it,pec,,,,,,,,,,,,,0
c_a129,Comune di Albano Sant'Alessandro,Albano Sant'Alessandro,Maurizio,Donisi,24061,BG,Lombardia,http://www.comune.albano.bg.it,"Piazza Caduti Per La Patria, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00684170160,postacert@pec.comune.albano.bg.it,pec,info@comune.albano.bg.it,altro,demografici@pec.comune.albano.bg.it,pec,,,,,,,,,0
c_a130,Comune di Albano Vercellese,Albano Vercellese,Massimiliano,Zarattini,13030,VC,Piemonte,http://www.comune.albano.vercellese.vc.it,"Corso Umberto I, 64",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002170027,albano.vercellese@cert.ruparpiemonte.it,pec,albano.vercellese@libero.it,altro,,,,,,,,,,,0
c_a131,Comune di Albano di Lucania,Albano di Lucania,Rocco,Guarino,85010,PZ,Basilicata,http://www.comune.albanodilucania.pz.it,"Via Provinciale, 53",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80004180768,comune.albanodilucania@cert.ruparbasilicata.it,pec,vito.damico@comune.albanodilucania.pz.it,altro,,,,,,,,,,,0
c_a132,Comune di Albano Laziale,Albano Laziale,Nicola,Marini,41,RM,Lazio,http://www.comune.albanolaziale.rm.it,"Piazza Costituente, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82011210588,protocollo@cert.comune.albanolaziale.rm.it,pec,segreteria.generale@comune.albanolaziale.rm.it,altro,organi.istituzionali@pec.comune.albanolaziale.rm.it,pec,ragioneria@pec.comune.albanolaziale.rm.it,pec,dirigente.tecnico@pec.comune.albanolaziale.rm.it,pec,,,,,0
c_a134,Comune di Albaredo Arnaboldi,Albaredo Arnaboldi,Francesco,Preda,27040,PV,Lombardia,http://www.comunealbaredoarnaboldi.it,Via Sandro Pertini 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01738930187,comune.albaredoarnaboldi@pec.regione.lombardia.it,pec,albaredoa@tiscali.it,altro,,,,,,,,,,,0
c_a135,Comune di Albaredo per San Marco,Albaredo per San Marco,Antonella,Furlini,23010,SO,Lombardia,http://ww.vallidelbitto.it,Via San Marco 24,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00105750145,protocollo.albaredo@cert.provincia.so.it,pec,amministrazione@comune.albaredopersanmarco.so.it,altro,,,,,,,,,,,0
c_a137,Comune di Albaredo D'Adige,Albaredo d'Adige,GIOVANNI,RUTA,37041,VR,Veneto,http://www.comune.albaredodadige.vr.it,"Piazza Vittorio Emanuele, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00264700238,protocollo.albaredodadige@pec.it,pec,urp@comune.albaredodadige.vr.it,altro,,,,,,,,,,,3
c_a138,Comune di Albareto,Albareto,Davide,Riccoboni,43051,PR,Emilia Romagna,http://www.comune.albareto.pr.it,"Piazza Giuseppe Micheli, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00439490343,protocollo@postacert.comune.albareto.pr.it,pec,info@comune.albareto.pr.it,altro,,,,,,,,,,,0
c_a139,Comune di Albaretto della Torre,Albaretto della Torre,Ivan,Borgna,12050,CN,Piemonte,http://www.comune.albarettodellatorre.cn.it,Via Umberto 2,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00487760043,comune.albarettotorre.cn@cert.legalmail.it,pec,albarettotorre@tiscali.it,altro,,,,,,,,,,,0
c_a143,Comune di Albavilla,Albavilla,Giuliana,Castelnuovo,22031,CO,Lombardia,http://www.comune.albavilla.co.it,"Piazza Roma, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00688320134,comune.albavilla@pec.provincia.como.it,pec,info@comune.albavilla.co.it,altro,,,,,,,,,,,2
c_a145,Comune di Albenga,Albenga,Anna,Nerelli,17031,SV,Liguria,http://www.comune.albenga.sv.it,"p. San Michele, 17",Dirigente,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00279480099,protocollo@pec.comune.albenga.sv.it,pec,,,,,,,,,,,,,0
c_a149,Comune di Alberobello,Alberobello,Michele Maria,LONGO,70011,BA,Puglia,http://www.comune.alberobello.ba.it,"Piazza Del Popolo,31",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82002610721,protocollo@mailcert.comune.alberobello.ba.it,pec,sindaco@comune.alberobello.ba.it,altro,demografico@mailcert.comune.alberobello.ba.it,pec,ediliziaprivata@mailcert.comune.alberobello.ba.it,pec,poliziamunicipale@mailcert.comune.alberobello.ba.it,pec,,,,,0
c_a150,Comune di Alberona,Alberona,Leonardo,De Matthaeis,71031,FG,Puglia,http://www.comune.alberona.fg.it,Via Stradale Lucera,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000870715,protocollo@pec.dauniavalley.it,pec,ragioneria.alberona@pec.dauniavalley.it,pec,tecnico.alberona@pec.dauniavalley.it,pec,ufficiodemograficoelettorale.alberona@pec.dauniavalley.it,pec,affarigenerali.alberona@pec.dauniavalley.it,pec,,,,,0
c_a153,Comune di Albese con Cassano,Albese con Cassano,Carlo,Ballabio,22032,CO,Lombardia,http://www.comune.albeseconcassano.co.it,"Via Roma, 57",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00654470137,comune.albeseconcassano.co@halleycert.it,pec,tributi@comune.albeseconcassano.co.it,altro,,,,,,,,,,,0
c_a154,Comune di Albettone,Albettone,Joe,Formaggio,36020,VI,Veneto,http://www.comune.albettone.vi.it,Via Piazza Umberto I n.3,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00538020249,albettone.vi@cert.ip-veneto.net,pec,protocollo@comune.albettone.vi.it,altro,,,,,,,,,,,0
c_a155,Comune di Albi,Albi,Giovanni,Piccoli,88055,CZ,Calabria,http://www.comune.albi.cz.it,"Via Serra, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002220798,protocollo.albi@asmepec.it,pec,,,,,,,,,https://www.facebook.com/albi,https://www.twitter.com/albi,http://www.youtube.com/albi,,0
c_a157,Comune di Albiano d'Ivrea,Albiano d'Ivrea,Venerina,Tezzon,10010,TO,Piemonte,http://www.comune.albianodivrea.to.it,"Corso Vittorio Emanuele, 54",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01735420018,albiano.divrea@cert.ruparpiemonte.it,pec,albiano.divrea@ruparpiemonte.it,altro,,,,,,,,,,,0
c_a158,Comune di Albiano,Albiano,ERNA,PISETTA,38041,TN,Trentino Alto Adige,http://www.comune.albiano.tn.it,Via S.Antonio N.30,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00271100224,certificata@pec.comune.albiano.tn.it,pec,ragioneria@comune.albiano.tn.it,altro,affarigenerali.gestioneassociata@comune.segonzano.tn.it,altro,,,,,,,,,0
c_a159,Comune di Albiate,Albiate,Diego,Confalonieri,20847,MB,Lombardia,http://www.comune.albiate.mb.it,Via Salvadori 1 - Albiate (Mb),Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02788420152,comune.albiate@legalmail.it,pec,segreteria@comune.albiate.mb.it,altro,,,,,,,,,,,0
c_a160,Comune di Albidona,Albidona,Salvatore,Aurelio,87070,CS,Calabria,http://www.comune.albidona.cs.it,"Vico Ii Principe Umberto, Snc",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001050780,comune.albidona.cs@legalmail.it,pec,finanziarioalbidona@hotmail.it,altro,comune.albidona@libero.it,altro,,,,,,,,,0
c_a161,Comune di Albignasego,Albignasego,Filippo,Giacinti,35020,PD,Veneto,http://www.comune.albignasego.pd.it,"Via Milano, 7",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80008790281,albignasego.pd@cert.ip-veneto.net,pec,info@comune.albignasego.pd.it,altro,,,,,,,,http://www.twitter.com/albignasego,https://www.youtube.com/user/ComuneDiAlbignasego,,0
c_a162,Comune di Albinea,Albinea,Nico,Giberti,42020,RE,Emilia Romagna,http://www.comune.albinea.re.it,"Piazza Cavicchioni, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00441130358,albinea@cert.provincia.re.it,pec,,,,,,,,,,,,,0
c_a163,Comune di Albino,Albino,Fabio,Terzi,24021,BG,Lombardia,http://www.albino.it,"Piazza Liberta', 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00224380162,protocollo.albino@cert.saga.it,pec,,,,,,,,,,,,,0
c_a164,Comune di Albiolo,Albiolo,Rodolfo,Civelli,22070,CO,Lombardia,http://www.comune.albiolo.co.it,"Via San Francesco, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80005530136,comune.albiolo@pec.regione.lombardia.it,pec,info@comune.albiolo.co.it,altro,,,,,,,,,,,0
c_a165,Comune di Albissola Marina,Albissola Marina,GIANLUCA,NASUTI,17012,SV,Liguria,http://www.comune.albissolamarina.sv.it,Piazza Del Popolo 12,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00333890093,comunealbissolamarina@legalmail.it,pec,protocollo@comune.albissolamarina.sv.it,altro,,,,,,,,,,,0
c_a166,Comune di Albisola Superiore,Albisola Superiore,Giovanni,Pucciano,17011,SV,Liguria,http://www.comune.albisola-superiore.sv.it,"Piazza Della Liberta', 19",Dott.,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00340950096,protocollo@pec.albisup.it,pec,urp@comune.albisola-superiore.sv.it,altro,,,,,,,,,,,0
c_a167,Comune di Albizzate,Albizzate,Mirko Vittorio,Zorzo,21041,VA,Lombardia,http://www.comune.albizzate.va.it,"Piazza IV Novembre, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82006930125,comune.albizzate@halleypec.it,pec,affarigenerali@comune.albizzate.va.it,altro,,,,,,,https://www.facebook.com/Albizzate,,,,0
c_a171,Comune di Albonese,Albonese,Andrea,Bazzano,27020,PV,Lombardia,http://www.comune.albonese.pv.it,"Via Negrone Manara, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83000470183,comune.albonese@legalmail.it,pec,,,,,,,,,,,,,0
